score_id,ncrna_id,disease_id,context_id,relevance_score,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,translational_score,confidence_tier,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,de_consistency,mean_abs_log2fc,sig_rate,mean_clinical_r,n_sig_clinical,mean_tau,log_tpm_disease,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag,symbol,biotype,conservation_score:1,transcript_count,top_evidence_list,risk_flags_list,recommended_experiments_list,symbol_label,translational_score_label,relevance_score_label,mean_abs_log2fc_label,sig_rate_label,de_consistency_label,mean_tau_label,log_tpm_disease_label,label,confidence_tier_label,task_type,label_source,dataset_id,notes,label_raw
SCR_LNCRNA_12204_DIS_001_CTX_001,LNCRNA_12204,DIS_001,CTX_001,0.8316,0.0696,0.0,0.0,0.0,0.75,0.2288,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.79"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.23""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.228986,0.0,0.25,0.442731,0.058032,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.794134,1.0,0.0,0.0,0.0,2.802983,1,0,0,0,ANKRD12,lncRNA,0.0,1,"['Mean |log2FC| = 3.79', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.23']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ANKRD12,0.2288,0.8316,3.794134,1.0,1.0,0.0,2.802983,0.7,Tier 2 — Moderate Confidence,regression,auto_gse126848_v1,GSE126848,,0.7
SCR_LNCRNA_4338_DIS_001_CTX_001,LNCRNA_4338,DIS_001,CTX_001,0.8009,0.0696,0.0,0.0,0.0,0.75,0.222,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.42"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.224186,0.0,0.25,0.42356,0.057958,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.41673,1.0,0.0,0.0,0.0,2.799404,1,0,0,0,TIMD4,lncRNA,0.0,1,"['Mean |log2FC| = 3.42', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",TIMD4,0.222,0.8009,3.41673,1.0,1.0,0.0,2.799404,0.7,Tier 2 — Moderate Confidence,regression,auto_gse126848_v1,GSE126848,,0.7
SCR_LNCRNA_1889_DIS_001_CTX_001,LNCRNA_1889,DIS_001,CTX_001,0.832,0.0033,0.0,0.0,0.0,0.75,0.2209,Tier 3 — Exploratory,"[""Mean |log2FC| = 4.07"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.23""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.226985,0.0,0.25,0.456837,0.00276,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.071822,1.0,0.0,0.0,0.0,0.133305,1,0,0,0,ANKRD36C,lncRNA,0.0,1,"['Mean |log2FC| = 4.07', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.23']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ANKRD36C,0.2209,0.832,4.071822,1.0,1.0,0.0,0.133305,0.7,Tier 2 — Moderate Confidence,regression,auto_gse126848_v1,GSE126848,,0.7
SCR_LNCRNA_4952_DIS_001_CTX_001,LNCRNA_4952,DIS_001,CTX_001,0.7951,0.0619,0.0,0.0,0.0,0.75,0.2199,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.38"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.223048,0.0,0.25,0.421575,0.051543,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.377663,1.0,0.0,0.0,0.0,2.489551,1,0,0,0,PNISR,lncRNA,0.0,1,"['Mean |log2FC| = 3.38', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",PNISR,0.2199,0.7951,3.377663,1.0,1.0,0.0,2.489551,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8316_DIS_001_CTX_001,LNCRNA_8316,DIS_001,CTX_001,0.8061,0.0329,0.0,0.0,0.0,0.75,0.2188,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.63"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.223848,0.0,0.25,0.434438,0.027388,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.630871,1.0,0.0,0.0,0.0,1.322853,1,0,0,0,ANKRD26,lncRNA,0.0,1,"['Mean |log2FC| = 3.63', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ANKRD26,0.2188,0.8061,3.630871,1.0,1.0,0.0,1.322853,0.7,Tier 2 — Moderate Confidence,regression,auto_gse126848_v1,GSE126848,,0.7
SCR_LNCRNA_7543_DIS_001_CTX_001,LNCRNA_7543,DIS_001,CTX_001,0.7797,0.0703,0.0,0.0,0.0,0.75,0.2175,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.15"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.220898,0.0,0.25,0.410158,0.058586,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.152894,1.0,0.0,0.0,0.0,2.829723,1,0,0,0,SAA2,lncRNA,0.0,1,"['Mean |log2FC| = 3.15', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SAA2,0.2175,0.7797,3.152894,1.0,1.0,0.0,2.829723,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_6146_DIS_001_CTX_001,LNCRNA_6146,DIS_001,CTX_001,0.8024,0.0183,0.0,0.0,0.0,0.75,0.2162,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.65"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.222829,0.0,0.25,0.435219,0.015247,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.646244,1.0,0.0,0.0,0.0,0.736435,1,0,0,0,ZMAT1,lncRNA,0.0,1,"['Mean |log2FC| = 3.65', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ZMAT1,0.2162,0.8024,3.646244,1.0,1.0,0.0,0.736435,0.7,Tier 2 — Moderate Confidence,regression,auto_gse126848_v1,GSE126848,,0.7
SCR_LNCRNA_1024_DIS_001_CTX_001,LNCRNA_1024,DIS_001,CTX_001,0.746,0.1181,0.0,0.0,0.0,0.75,0.2158,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.54"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.217123,0.0,0.25,0.379129,0.09841,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.54206,1.0,0.0,0.0,0.0,4.753227,1,0,0,0,CD5L,lncRNA,0.0,1,"['Mean |log2FC| = 2.54', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CD5L,0.2158,0.746,2.54206,1.0,1.0,0.0,4.753227,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7544_DIS_001_CTX_001,LNCRNA_7544,DIS_001,CTX_001,0.7498,0.1103,0.0,0.0,0.0,0.75,0.2157,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.62"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21748,0.0,0.25,0.383147,0.091935,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.621164,1.0,0.0,0.0,0.0,4.440468,1,0,0,0,SAA1,lncRNA,0.0,1,"['Mean |log2FC| = 2.62', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SAA1,0.2157,0.7498,2.621164,1.0,1.0,0.0,4.440468,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8853_DIS_001_CTX_001,LNCRNA_8853,DIS_001,CTX_001,0.7423,0.1231,0.0,0.0,0.0,0.75,0.2156,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.48"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.216704,0.0,0.25,0.375791,0.102565,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.476346,1.0,0.0,0.0,0.0,4.95392,1,0,0,0,CD163,lncRNA,0.0,1,"['Mean |log2FC| = 2.48', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CD163,0.2156,0.7423,2.476346,1.0,1.0,0.0,4.95392,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1993_DIS_001_CTX_001,LNCRNA_1993,DIS_001,CTX_001,0.7351,0.1186,0.0,0.0,0.0,0.75,0.2135,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.41"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21545,0.0,0.25,0.372251,0.098871,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.406652,1.0,0.0,0.0,0.0,4.77551,1,0,0,0,MARCO,lncRNA,0.0,1,"['Mean |log2FC| = 2.41', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MARCO,0.2135,0.7351,2.406652,1.0,1.0,0.0,4.77551,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1908_DIS_001_CTX_001,LNCRNA_1908,DIS_001,CTX_001,0.7933,0.0027,0.0,0.0,0.0,0.75,0.2124,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.60"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.220917,0.0,0.25,0.432752,0.002289,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.597688,1.0,0.0,0.0,0.0,0.110559,1,0,0,0,ANKRD36,lncRNA,0.0,1,"['Mean |log2FC| = 3.60', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ANKRD36,0.2124,0.7933,3.597688,1.0,1.0,0.0,0.110559,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_11901_DIS_001_CTX_001,LNCRNA_11901,DIS_001,CTX_001,0.7521,0.0758,0.0,0.0,0.0,0.75,0.2121,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.79"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.216761,0.0,0.25,0.391789,0.063143,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.791276,1.0,0.0,0.0,0.0,3.049801,1,0,0,0,LUC7L3,lncRNA,0.0,1,"['Mean |log2FC| = 2.79', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",LUC7L3,0.2121,0.7521,2.791276,1.0,1.0,0.0,3.049801,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_0611_DIS_001_CTX_001,LNCRNA_0611,DIS_001,CTX_001,0.7542,0.0703,0.0,0.0,0.0,0.75,0.2119,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.84"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.216911,0.0,0.25,0.39421,0.058584,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.83894,1.0,0.0,0.0,0.0,2.829612,1,0,0,0,SRSF11,lncRNA,0.0,1,"['Mean |log2FC| = 2.84', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SRSF11,0.2119,0.7542,2.83894,1.0,1.0,0.0,2.829612,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_9638_DIS_001_CTX_001,LNCRNA_9638,DIS_001,CTX_001,0.7407,0.0744,0.0,0.0,0.0,0.75,0.2094,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.21""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.214937,0.0,0.25,0.384954,0.061985,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.656729,1.0,0.0,0.0,0.0,2.993868,1,0,0,0,ZC3H13,lncRNA,0.0,1,"['Mean |log2FC| = 2.66', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.21']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ZC3H13,0.2094,0.7407,2.656729,1.0,1.0,0.0,2.993868,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_5727_DIS_001_CTX_001,LNCRNA_5727,DIS_001,CTX_001,0.7592,0.0364,0.0,0.0,0.0,0.75,0.2089,Tier 3 — Exploratory,"[""Mean |log2FC| = 3.04"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.22""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.216633,0.0,0.25,0.404407,0.030312,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.039676,1.0,0.0,0.0,0.0,1.46409,1,0,0,0,AKR1B10,lncRNA,0.0,1,"['Mean |log2FC| = 3.04', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.22']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",AKR1B10,0.2089,0.7592,3.039676,1.0,1.0,0.0,1.46409,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_10054_DIS_001_CTX_001,LNCRNA_10054,DIS_001,CTX_001,0.7371,0.0766,0.0,0.0,0.0,0.75,0.2089,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.60"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.21""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.214441,0.0,0.25,0.382226,0.063845,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.603034,1.0,0.0,0.0,0.0,3.083715,1,0,0,0,RBM25,lncRNA,0.0,1,"['Mean |log2FC| = 2.60', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.21']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RBM25,0.2089,0.7371,2.603034,1.0,1.0,0.0,3.083715,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_10688_DIS_001_CTX_001,LNCRNA_10688,DIS_001,CTX_001,0.7314,0.0724,0.0,0.0,0.0,0.75,0.2071,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.55"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.21""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.213413,0.0,0.25,0.379508,0.06036,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.549526,1.0,0.0,0.0,0.0,2.915398,1,0,0,0,HBA2,lncRNA,0.0,1,"['Mean |log2FC| = 2.55', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.21']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",HBA2,0.2071,0.7314,2.549526,1.0,1.0,0.0,2.915398,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_11084_DIS_001_CTX_001,LNCRNA_11084,DIS_001,CTX_001,0.6855,0.1553,0.0,0.0,0.0,0.75,0.2069,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.65"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.21""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.208835,0.0,0.25,0.333585,0.129389,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.645467,1.0,0.0,0.0,0.0,6.249531,1,0,0,0,MT1X,lncRNA,0.0,1,"['Mean |log2FC| = 1.65', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.21']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MT1X,0.2069,0.6855,1.645467,1.0,1.0,0.0,6.249531,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
